description,test_r2_score,test_mean_squared_error,fit_time,score_time,train_test_score,task,strategy
bagging,0.5298622054767623,5.179521552002802,3.062177419662476,0.0087528705596923,0.321326298697606,explore_skempi_koff,fft_7_normal_data
RF,0.7059784251827622,3.239244113662542,30.854003381729125,0.0146250247955322,0.2853502033404421,explore_skempi_koff,fft_7_normal_data
Adaboost,0.6544833793326824,3.8065665091579706,1.7559392929077149,0.0119033336639404,0.5530341497342788,explore_skempi_koff,fft_7_normal_data
GradientBoostingRegressor,0.6533276193716461,3.8192995497619497,7.3102621078491214,0.0066033840179443,0.3466467287891113,explore_skempi_koff,fft_7_normal_data
SVR,0.4921275310754659,5.595245541003781,0.0173195838928222,0.0102828025817871,0.484305221630782,explore_skempi_koff,fft_3_pca_data
KNN,0.7291892223014561,2.9835300968021143,0.0067775726318359,0.0122195243835449,-0.9528979542476582,explore_skempi_koff,fft_3_pca_data
DT,0.8323934564929193,1.84652609184925,0.518631887435913,0.0054848194122314,-4.316519546620652,explore_skempi_koff,fft_3_pca_data
bagging,0.6424866405798162,3.9387349237123264,2.814529037475586,0.0075685501098632,0.2136579618575819,explore_skempi_koff,fft_3_pca_data
RF,0.7921760264562048,2.289602670818124,28.683212804794312,0.014117956161499,0.2592119576843073,explore_skempi_koff,fft_3_pca_data
Adaboost,0.8006150946343885,2.196629214914521,1.1308933734893798,0.0106585025787353,0.5626709816185083,explore_skempi_koff,fft_3_pca_data
GradientBoostingRegressor,0.7691971994265439,2.5427610665615883,5.739477062225342,0.0057887554168701,-1.1188412524239415,explore_skempi_koff,fft_3_pca_data
SVR,0.2467956438198161,8.298073971810469,0.014876651763916,0.0082178592681884,0.2606308229880395,explore_skempi_koff,property_4_kernel_pca_data
KNN,0.71646825973189,3.123677305894516,0.0048484325408935,0.0097243785858154,-0.0402105347788928,explore_skempi_koff,property_4_kernel_pca_data
DT,0.1333513708273154,9.547892777617848,0.6345652103424072,0.0038273334503173,-0.0733602371143026,explore_skempi_koff,property_4_kernel_pca_data
bagging,0.5263039201595534,5.218723283289581,3.2694169998168947,0.0055958271026611,0.5716732305690181,explore_skempi_koff,property_4_kernel_pca_data
RF,0.4058361700563435,6.545919937652628,32.558901929855345,0.0123111248016357,0.4776747069627225,explore_skempi_koff,property_4_kernel_pca_data
Adaboost,0.2598635647054927,8.154104313008906,1.006131601333618,0.0084039211273193,0.4304044390611212,explore_skempi_koff,property_4_kernel_pca_data
GradientBoostingRegressor,0.1374567355129841,9.50266385725458,5.586897277832032,0.0040972232818603,0.3819143135352873,explore_skempi_koff,property_4_kernel_pca_data
SVR,0.4827347723239691,5.698725833277403,0.0178268909454345,0.0107629776000976,0.4838486630653715,explore_skempi_koff,property_4_pca_data
KNN,0.713500875446644,3.156369063582477,0.0068650245666503,0.0122610092163085,-0.2462340584498112,explore_skempi_koff,property_4_pca_data
DT,0.5080230158729864,5.420124529573969,0.3126954078674316,0.005293321609497,0.0012300810734408,explore_skempi_koff,property_4_pca_data
bagging,0.6642798209788794,3.69863883086767,1.7309254646301269,0.0075545310974121,0.3825016761563879,explore_skempi_koff,property_4_pca_data
RF,0.5702802553792437,4.734234738224891,16.739248275756836,0.0141502857208251,0.1488144934697418,explore_skempi_koff,property_4_pca_data
Adaboost,0.7174859660123729,3.1124652066445164,0.6651346206665039,0.0107576847076416,0.6089504946469755,explore_skempi_koff,property_4_pca_data
GradientBoostingRegressor,0.6508327130721215,3.8467860039444295,3.2633392810821533,0.0058722019195556,0.3236970115216978,explore_skempi_koff,property_4_pca_data
SVR,0.4610051954823696,5.9381212039072,0.0210021495819091,0.0120458602905273,0.4782872883610921,explore_skempi_koff,fft_2_normal_data
KNN,0.6829355480286283,3.493108151462401,0.0081180095672607,0.0135316848754882,0.5558927753101259,explore_skempi_koff,fft_2_normal_data
DT,-1.035228635096625,22.42217218342606,0.5647876739501954,0.0062151908874511,0.54257856426307,explore_skempi_koff,fft_2_normal_data
bagging,-0.0362580540111459,11.416484670478711,2.937501859664917,0.008573293685913,0.3341439924544457,explore_skempi_koff,fft_2_normal_data
RF,0.3551424266031487,7.104414361683762,29.857262992858885,0.0146233558654785,0.4952381212205282,explore_skempi_koff,fft_2_normal_data
Adaboost,0.4394973864925029,6.175073351760669,1.686584424972534,0.0118947505950927,0.4584729724227676,explore_skempi_koff,fft_2_normal_data
GradientBoostingRegressor,-0.5003789854458651,16.529718269448434,7.2766166687011715,0.0066619873046875,0.6301031017892532,explore_skempi_koff,fft_2_normal_data
SVR,0.4646783121194997,5.89765437267886,0.0174908638000488,0.010787010192871,0.4839085879364243,explore_skempi_koff,fasttext_pca_data
KNN,0.7262761916688707,3.0156230387414475,0.0069492816925048,0.012227725982666,0.34365006935839,explore_skempi_koff,fasttext_pca_data
DT,-0.2946963449444857,14.26370672610913,0.3834694385528564,0.0056244373321533,0.4549436887380096,explore_skempi_koff,fasttext_pca_data
bagging,0.73313961991111,2.940008453155209,2.076245164871216,0.0078554153442382,0.2178145854896456,explore_skempi_koff,fasttext_pca_data
RF,0.7395612014149011,2.869261705745637,20.65026817321777,0.0141997337341308,0.4414188400992153,explore_skempi_koff,fasttext_pca_data
Adaboost,0.7096797773998428,3.198466210240922,0.9648004055023194,0.010897159576416,0.5289723591529853,explore_skempi_koff,fasttext_pca_data
GradientBoostingRegressor,0.4084957009351406,6.516619809763706,4.088650274276733,0.0059701442718505,0.2476331688538049,explore_skempi_koff,fasttext_pca_data
SVR,0.2889381105596998,7.833789208329279,0.0138338565826416,0.0076077461242675,0.2981267543963274,explore_skempi_koff,fft_2_kernel_pca_data
KNN,0.6829936494562407,3.492468046369752,0.0050179004669189,0.009879446029663,0.5559770610842187,explore_skempi_koff,fft_2_kernel_pca_data
DT,0.4052795733196389,6.552051979847746,0.6101515293121338,0.0039214611053466,0.0806741514265185,explore_skempi_koff,fft_2_kernel_pca_data
bagging,0.7349075192261028,2.9205314557505178,3.197170305252075,0.0057375431060791,0.4466347837553557,explore_skempi_koff,fft_2_kernel_pca_data
RF,0.8274510525690628,1.9009766974813231,31.038827180862427,0.0123336791992187,0.508111366959654,explore_skempi_koff,fft_2_kernel_pca_data
Adaboost,0.6238126237848074,4.144467101765137,1.134218454360962,0.0086879730224609,0.4806274020496153,explore_skempi_koff,fft_2_kernel_pca_data
GradientBoostingRegressor,0.6491822193241774,3.864969540853201,6.115961360931396,0.0042516708374023,0.5829290326420244,explore_skempi_koff,fft_2_kernel_pca_data
SVR,0.4929673300897831,5.585993451202284,0.0149615764617919,0.00828857421875,0.4808847545343122,explore_skempi_koff,glove_kernel_pca_data
KNN,0.6305029884018081,4.070759163096531,0.0051146984100341,0.0100556850433349,0.5367471655579219,explore_skempi_koff,glove_kernel_pca_data
DT,0.0761700985841156,10.1778604922002,0.2655172824859619,0.0039423465728759,-6.565006453693057,explore_skempi_koff,glove_kernel_pca_data
bagging,0.5829731981664507,4.594396223877523,1.47706241607666,0.005649185180664,-0.0001206480377743,explore_skempi_koff,glove_kernel_pca_data
RF,0.5807076151585551,4.619356216785872,14.434169149398803,0.0118613719940185,0.0406368431373331,explore_skempi_koff,glove_kernel_pca_data
Adaboost,0.7375029043068336,2.8919380239567087,0.74222412109375,0.0086284637451171,0.4680335660738429,explore_skempi_koff,glove_kernel_pca_data
GradientBoostingRegressor,0.2590854470008099,8.162676858054953,2.5126154899597166,0.0042107105255126,-0.3841449889018911,explore_skempi_koff,glove_kernel_pca_data
SVR,0.3695249082301812,6.945962149531699,0.0135027885437011,0.0078039169311523,0.359509573511609,explore_skempi_koff,fft_3_kernel_pca_data
KNN,0.7291998516756093,2.983412992682531,0.0049827098846435,0.0098334789276123,-1.958210195369562,explore_skempi_koff,fft_3_kernel_pca_data
DT,0.0875359554864395,10.052642521068426,0.5658101558685302,0.0038632869720458,-4.517146660863231,explore_skempi_koff,fft_3_kernel_pca_data
bagging,0.7440976133830286,2.819283925121751,2.974752426147461,0.0056458950042724,0.5721892063834976,explore_skempi_koff,fft_3_kernel_pca_data
RF,0.7735872667470587,2.4943955691133173,30.08055477142334,0.0121800422668457,-0.0108247242021094,explore_skempi_koff,fft_3_kernel_pca_data
Adaboost,0.8352716562717635,1.814816882423509,1.113288640975952,0.0085996150970458,0.4517058777899442,explore_skempi_koff,fft_3_kernel_pca_data
GradientBoostingRegressor,0.5735620579978178,4.698079024750372,6.072329807281494,0.0042296409606933,-0.0186664246180646,explore_skempi_koff,fft_3_kernel_pca_data
SVR,0.4669029335580515,5.873145654553546,0.012391710281372,0.0066461086273193,0.4719288329079988,explore_skempi_koff,one_hot_nlp_kernel_pca_data
KNN,0.66005983868717,3.745130496680552,0.004015827178955,0.0087709903717041,0.1440346954723776,explore_skempi_koff,one_hot_nlp_kernel_pca_data
DT,0.5112754021362454,5.384292896928755,0.0728321552276611,0.0031884670257568,-0.2653554300236715,explore_skempi_koff,one_hot_nlp_kernel_pca_data
bagging,0.3786591250926616,6.845330220656758,0.4171010017395019,0.0046956539154052,-0.3118714288134084,explore_skempi_koff,one_hot_nlp_kernel_pca_data
RF,0.5519231990954245,4.936474953244808,4.118544816970825,0.0108218669891357,0.3421914025657203,explore_skempi_koff,one_hot_nlp_kernel_pca_data
Adaboost,0.5278384163782921,5.2018176944834655,0.1192629337310791,0.005284833908081,0.0506818760759857,explore_skempi_koff,one_hot_nlp_kernel_pca_data
GradientBoostingRegressor,0.4612044266198621,5.935926268757347,0.8806105136871338,0.0034595012664794,0.2224958582114959,explore_skempi_koff,one_hot_nlp_kernel_pca_data
SVR,0.4696804459768723,5.842545720657939,0.0442736625671386,0.0248939514160156,0.4804581113405756,explore_skempi_koff,property_7_normal_data
KNN,0.7134759149649317,3.1566440539246337,0.016251516342163,0.0223123550415039,-1.1101549219454676,explore_skempi_koff,property_7_normal_data
DT,0.619669099619494,4.190116426208938,0.1026020050048828,0.0113184452056884,0.3190046518018136,explore_skempi_koff,property_7_normal_data
bagging,0.6740620487316062,3.5908677474489683,0.6140839576721191,0.0146537780761718,0.5605197229816513,explore_skempi_koff,property_7_normal_data
RF,0.6685033527414876,3.6521080604322034,5.920362377166748,0.0197157382965087,0.4242993668749711,explore_skempi_koff,property_7_normal_data
Adaboost,0.7692907145949472,2.5417308072720206,0.8981997013092041,0.0172758102416992,0.1722602440029486,explore_skempi_koff,property_7_normal_data
GradientBoostingRegressor,0.7435974346301104,2.8247944087730827,1.6476104736328123,0.0118412971496582,0.2661365672743341,explore_skempi_koff,property_7_normal_data
SVR,0.5122595715642952,5.373450274142864,0.0187450408935546,0.011100149154663,0.492926303199331,explore_skempi_koff,property_2_pca_data
KNN,0.5901877513677334,4.514913284557554,0.0068255901336669,0.0121916770935058,0.5765344745351537,explore_skempi_koff,property_2_pca_data
DT,0.5986284399057997,4.4219219771027,0.31153883934021,0.0053109169006347,0.5018760783808572,explore_skempi_koff,property_2_pca_data
bagging,0.7495607794093183,2.759096068487012,1.637790870666504,0.0075119018554687,0.5548826150619878,explore_skempi_koff,property_2_pca_data
RF,0.8449332543470316,1.708374779617485,16.128683519363403,0.0141489028930664,0.37123457980189,explore_skempi_koff,property_2_pca_data
Adaboost,0.7850405946168781,2.368213927826547,0.6385342597961425,0.0107322692871093,0.5269180308491618,explore_skempi_koff,property_2_pca_data
GradientBoostingRegressor,0.7554091917844843,2.694663941789155,3.2213690280914307,0.0057619094848632,0.4648721878464843,explore_skempi_koff,property_2_pca_data
SVR,0.515526597881645,5.337457351602286,0.0174558639526367,0.0105489253997802,0.4935272722985739,explore_skempi_koff,property_5_pca_data
KNN,0.6514999687818874,3.839434828672647,0.0068296432495117,0.0121953964233398,0.6007747708530671,explore_skempi_koff,property_5_pca_data
DT,0.6653877342045521,3.686432919118032,0.2766797542572021,0.0052832126617431,0.266150845972733,explore_skempi_koff,property_5_pca_data
bagging,0.7545380040236104,2.7042618423107747,1.475170946121216,0.0075954914093017,0.5845191906695327,explore_skempi_koff,property_5_pca_data
RF,0.7924620912287694,2.286451087022845,14.730420064926149,0.0137961864471435,0.6893402273479575,explore_skempi_koff,property_5_pca_data
Adaboost,0.7432342712430697,2.828795390212968,0.6247888565063476,0.0106977939605712,0.6380902667853265,explore_skempi_koff,property_5_pca_data
GradientBoostingRegressor,0.774033007909593,2.4894848259549147,3.2006747245788576,0.0056429862976074,0.719231448944539,explore_skempi_koff,property_5_pca_data
SVR,0.4161832406560033,6.431925964406166,0.0174781799316406,0.0096987247467041,0.4202931310134124,explore_skempi_koff,property_1_kernel_pca_data
KNN,0.4924862465990455,5.591293561803082,0.0049676895141601,0.0097630977630615,-0.1493831045846414,explore_skempi_koff,property_1_kernel_pca_data
DT,-0.0224164239690363,11.26399103573348,0.6686484813690186,0.0038802146911621,-0.0681544709581796,explore_skempi_koff,property_1_kernel_pca_data
bagging,0.6949070359617968,3.3612179259121078,3.313829278945923,0.0056468486785888,0.5060110466006884,explore_skempi_koff,property_1_kernel_pca_data
RF,0.6726042564579955,3.606928286693993,31.84320960044861,0.012269115447998,0.585438822553447,explore_skempi_koff,property_1_kernel_pca_data
Adaboost,0.3859356937920821,6.7651640548170215,1.0234782218933105,0.0085532188415527,0.4041290101051865,explore_skempi_koff,property_1_kernel_pca_data
GradientBoostingRegressor,0.5785823786466624,4.642770008326742,5.520673656463623,0.0042039394378662,0.3715345756261282,explore_skempi_koff,property_1_kernel_pca_data
SVR,0.2053294806248787,8.754907879760466,0.0141261100769042,0.0076577186584472,0.2233880404200806,explore_skempi_koff,fft_4_kernel_pca_data
KNN,0.7143722738121465,3.14676884282363,0.0050799846649169,0.0100020885467529,-0.0160384106341995,explore_skempi_koff,fft_4_kernel_pca_data
DT,0.3789981335102429,6.841595355207462,0.6969313144683837,0.0039063453674316,-1.21506925039408,explore_skempi_koff,fft_4_kernel_pca_data
bagging,0.6734107562177697,3.598043055733841,3.1831359386444094,0.0057753086090087,0.2667134392018572,explore_skempi_koff,fft_4_kernel_pca_data
RF,0.721519306780797,3.0680297758410666,32.470044898986814,0.0123305797576904,0.2364608089961358,explore_skempi_koff,fft_4_kernel_pca_data
Adaboost,0.7896529273756867,2.317399725676549,1.215144157409668,0.0086512088775634,0.4291014923059905,explore_skempi_koff,fft_4_kernel_pca_data
GradientBoostingRegressor,0.7044884869347809,3.25565880602821,6.059970855712891,0.0042621612548828,-0.5822046470350152,explore_skempi_koff,fft_4_kernel_pca_data
SVR,0.5193885774347429,5.294909812217688,0.0454556941986084,0.0240338802337646,0.4910842134532285,explore_skempi_koff,property_1_normal_data
KNN,0.488825258292907,5.631626774861402,0.0162769794464111,0.0224533081054687,-0.1472237474186884,explore_skempi_koff,property_1_normal_data
DT,0.6982690203746641,3.3241788473126026,0.0912110805511474,0.0115641117095947,0.0089147089829695,explore_skempi_koff,property_1_normal_data
bagging,0.6949574205716353,3.360662837221965,0.5594330310821534,0.0148838520050048,0.256700745486452,explore_skempi_koff,property_1_normal_data
RF,0.7060680543055728,3.238256667048608,5.397920560836792,0.0196307659149169,0.4116016117032128,explore_skempi_koff,property_1_normal_data
Adaboost,0.761804956930608,2.6242016139316604,0.7695926189422607,0.0171890258789062,0.1970979009001784,explore_skempi_koff,property_1_normal_data
GradientBoostingRegressor,0.731015894458282,2.96340559731507,1.6423040866851806,0.0120104312896728,0.3566902512201229,explore_skempi_koff,property_1_normal_data
SVR,0.4788901891800845,5.741081715923278,0.0219837188720703,0.0124832153320312,0.483313240193073,explore_skempi_koff,fft_1_normal_data
KNN,0.7128909501747883,3.163088627777249,0.0079193592071533,0.0134283065795898,0.1786167122402238,explore_skempi_koff,fft_1_normal_data
DT,0.7249172990632489,3.030593997510701,0.5553491592407227,0.0062931060791015,0.110917485781372,explore_skempi_koff,fft_1_normal_data
bagging,0.7169960415529346,3.1178627184507888,3.127541923522949,0.0085195064544677,0.6658506911392458,explore_skempi_koff,fft_1_normal_data
RF,0.7290204445187851,2.98538952646939,30.68438591957092,0.014968729019165,0.4461633608119147,explore_skempi_koff,fft_1_normal_data
Adaboost,0.7456438863097525,2.802248591986351,1.762049627304077,0.0119239330291748,0.6932095672173602,explore_skempi_koff,fft_1_normal_data
GradientBoostingRegressor,0.7489652146227643,2.765657422803778,7.287963962554931,0.0066670417785644,0.5950948866592419,explore_skempi_koff,fft_1_normal_data
SVR,0.5173448629791519,5.317425472928625,0.0430833339691162,0.0245016574859619,0.4937115485728219,explore_skempi_koff,property_3_normal_data
KNN,0.7417385727439274,2.84527354343071,0.0159590721130371,0.02203369140625,0.1089570417660907,explore_skempi_koff,property_3_normal_data
DT,0.7022626452896299,3.2801809672045863,0.100861644744873,0.0112556934356689,-0.4226741327019452,explore_skempi_koff,property_3_normal_data
bagging,0.6913814935832693,3.4000589273053268,0.5720836162567139,0.0143699169158935,0.4600500744257821,explore_skempi_koff,property_3_normal_data
RF,0.6450182334195182,3.9108442928656193,5.578093194961548,0.0194837093353271,0.3159437784454261,explore_skempi_koff,property_3_normal_data
Adaboost,0.7690406568728726,2.544485700360426,0.8988272666931152,0.0174506664276123,0.02903558688238,explore_skempi_koff,property_3_normal_data
GradientBoostingRegressor,0.7311979127888829,2.961400296151901,1.6531525135040284,0.0117621898651123,0.2280179473071649,explore_skempi_koff,property_3_normal_data
SVR,0.466950436214734,5.872622316423896,0.044172191619873,0.0249624252319335,0.4792123732348467,explore_skempi_koff,property_6_normal_data
KNN,0.4895263329280516,5.62390301551979,0.0161408901214599,0.0223463058471679,-0.376184687650703,explore_skempi_koff,property_6_normal_data
DT,0.6982903150811233,3.323944242921435,0.0976968765258789,0.011453104019165,0.1640511629211086,explore_skempi_koff,property_6_normal_data
bagging,0.6718648145796808,3.6150747390528553,0.5789272785186768,0.0147308349609375,0.2918785117295122,explore_skempi_koff,property_6_normal_data
RF,0.7163373012492882,3.1251200792493825,5.54277606010437,0.0196342945098876,0.3172678296045792,explore_skempi_koff,property_6_normal_data
Adaboost,0.7787762608635876,2.437228272263608,0.9473200798034668,0.0178390502929687,0.0922626307145375,explore_skempi_koff,property_6_normal_data
GradientBoostingRegressor,0.7396774733991658,2.867980733963727,1.643016338348389,0.0119566917419433,0.2903485842278967,explore_skempi_koff,property_6_normal_data
SVR,0.4160090308383147,6.433845238958862,0.0182905673980712,0.0098324298858642,0.4225722022093056,explore_skempi_koff,property_3_kernel_pca_data
KNN,0.741456722668379,2.848378693788207,0.0049225330352783,0.0098018646240234,0.1075855289780552,explore_skempi_koff,property_3_kernel_pca_data
DT,0.4124344289935678,6.4732267298970045,0.6251297473907471,0.0038360595703125,-0.0410473087483398,explore_skempi_koff,property_3_kernel_pca_data
bagging,0.7234121744357218,3.0471759986549234,3.15199613571167,0.0057204246520996,0.6489360343470052,explore_skempi_koff,property_3_kernel_pca_data
RF,0.728531743262667,2.9907735622096374,31.049010133743288,0.0121588706970214,0.4607268754409168,explore_skempi_koff,property_3_kernel_pca_data
Adaboost,0.7041586176525048,3.2592929853620065,0.940842580795288,0.0078043460845947,0.4305860221776054,explore_skempi_koff,property_3_kernel_pca_data
GradientBoostingRegressor,0.7515063386200069,2.737661786921374,5.77317624092102,0.0042011260986328,0.5460152246571298,explore_skempi_koff,property_3_kernel_pca_data
SVR,0.512224510055575,5.373836547788969,0.046416425704956,0.0240874290466308,0.4918850136210944,explore_skempi_koff,property_2_normal_data
KNN,0.5874003797482743,4.545621837549065,0.0159705638885498,0.0223359107971191,0.5840079440799872,explore_skempi_koff,property_2_normal_data
DT,0.6994495747377021,3.3111726460713973,0.1017786502838134,0.011332368850708,0.2745129279740181,explore_skempi_koff,property_2_normal_data
bagging,0.6701588812625234,3.6338690552840296,0.5623639106750489,0.0145813941955566,0.5982738933412992,explore_skempi_koff,property_2_normal_data
RF,0.6777334720988248,3.550419571023757,5.494852876663208,0.0193906307220458,0.5122908516380816,explore_skempi_koff,property_2_normal_data
Adaboost,0.7673686924094836,2.5629057807564046,0.6037533283233643,0.0155540466308593,0.1317707373602298,explore_skempi_koff,property_2_normal_data
GradientBoostingRegressor,0.6058672819840152,4.342171446529672,1.6319374084472655,0.0118913173675537,0.2092670630022929,explore_skempi_koff,property_2_normal_data
SVR,0.5200395858272433,5.287737634105716,0.0186146736145019,0.0110689163208007,0.4936134959529627,explore_skempi_koff,property_1_pca_data
KNN,0.4888262304958816,5.631616064073377,0.0069139003753662,0.0122491359710693,-0.1472615751820645,explore_skempi_koff,property_1_pca_data
DT,0.6750763800660737,3.5796928300759165,0.3215491771697998,0.0055298805236816,-5.2375004462998325,explore_skempi_koff,property_1_pca_data
bagging,0.8480958044023867,1.6735328750486114,1.710538911819458,0.0078291416168212,0.3440181564409889,explore_skempi_koff,property_1_pca_data
RF,0.8527846507157015,1.621875720876458,17.151776838302613,0.0141833305358886,0.2474845555524906,explore_skempi_koff,property_1_pca_data
Adaboost,0.8278731359664213,1.8963265925996733,0.6240417003631592,0.0106090068817138,0.6042490723732463,explore_skempi_koff,property_1_pca_data
GradientBoostingRegressor,0.823085628025658,1.9490707047481437,3.236031150817871,0.0058135032653808,-0.7901719979179889,explore_skempi_koff,property_1_pca_data
SVR,0.4615675110995798,5.931926156641702,0.0177748680114746,0.0106333255767822,0.4784306158571381,explore_skempi_koff,fft_0_pca_data
KNN,0.7413430631034024,2.849630884471972,0.007021427154541,0.01232590675354,-0.426525200994203,explore_skempi_koff,fft_0_pca_data
DT,0.5331488052575928,5.143312988054264,0.5011091709136963,0.0053178787231445,0.0870326035260625,explore_skempi_koff,fft_0_pca_data
bagging,0.6045033778002116,4.357197617999339,2.739633846282959,0.0075410366058349,0.0500022075914794,explore_skempi_koff,fft_0_pca_data
RF,0.6743407702578889,3.587797064408367,27.32927360534668,0.0137946128845214,0.4604415858674465,explore_skempi_koff,fft_0_pca_data
Adaboost,0.5603600835118252,4.843525555907334,0.957961130142212,0.0100873947143554,0.3431128573348442,explore_skempi_koff,fft_0_pca_data
GradientBoostingRegressor,0.324412611536041,7.442965614706407,5.750259494781494,0.0056617736816406,0.628176902858381,explore_skempi_koff,fft_0_pca_data
SVR,0.5127701027114195,5.367825737867961,0.017583417892456,0.0105487346649169,0.4896599706961176,explore_skempi_koff,property_0_pca_data
KNN,0.7366475192282532,2.901361825874744,0.0068965911865234,0.0122778892517089,-0.1100132336708224,explore_skempi_koff,property_0_pca_data
DT,0.6817688457694883,3.5059617436780925,0.3058517456054687,0.0053310394287109,0.1017460422985645,explore_skempi_koff,property_0_pca_data
bagging,0.6899833362579881,3.415462466616026,1.6488805770874024,0.008064842224121,0.5024876010565198,explore_skempi_koff,property_0_pca_data
RF,0.7046233486597209,3.254173030540673,16.377926683425905,0.0139714241027832,0.4647341440042313,explore_skempi_koff,property_0_pca_data
Adaboost,0.705560871531513,3.2438443142015263,0.6343678951263427,0.0107459068298339,0.3620904598864589,explore_skempi_koff,property_0_pca_data
GradientBoostingRegressor,0.7845582358660548,2.373528088004246,3.2248483657836915,0.0057960510253906,0.4333109835942776,explore_skempi_koff,property_0_pca_data
SVR,0.2312057611801669,8.46982815551132,0.0150600910186767,0.0079543590545654,0.2443663191657413,explore_skempi_koff,property_6_kernel_pca_data
KNN,0.4924758949192483,5.591407606555989,0.0048799514770507,0.0096717834472656,-0.1585248350664556,explore_skempi_koff,property_6_kernel_pca_data
DT,0.4943239362423453,5.571047682351897,0.6348187446594238,0.0037899017333984,0.2419396003828725,explore_skempi_koff,property_6_kernel_pca_data
bagging,0.5211455972448491,5.275552674630038,2.9120407104492188,0.0055843353271484,0.1350118303413188,explore_skempi_koff,property_6_kernel_pca_data
RF,0.5858530998459087,4.56266826456396,29.98324909210205,0.0119890689849853,0.5691812203637318,explore_skempi_koff,property_6_kernel_pca_data
Adaboost,0.0406455237153585,10.569235751330469,0.8414877891540528,0.0077244281768798,0.3212844866729394,explore_skempi_koff,property_6_kernel_pca_data
GradientBoostingRegressor,0.607897617155287,4.319803185777404,5.336338663101197,0.0041291713714599,0.4417649119323926,explore_skempi_koff,property_6_kernel_pca_data
SVR,0.4786925721577866,5.743258868319785,0.0192884922027587,0.012729787826538,0.4802124631659323,explore_skempi_koff,fft_3_normal_data
KNN,0.7291892223014561,2.9835300968021143,0.0080054283142089,0.0135220527648925,-0.9528979542476582,explore_skempi_koff,fft_3_normal_data
DT,-0.6419487147552427,18.089396033310667,0.5028934478759766,0.0062255382537841,-1.8372756029516144,explore_skempi_koff,fft_3_normal_data
bagging,0.5212739612504048,5.274138484703122,3.0232383728027346,0.0085554122924804,-0.4282391208632102,explore_skempi_koff,fft_3_normal_data
RF,0.649340630611575,3.8632243191613607,31.09497489929199,0.0147014617919921,0.0862347499769055,explore_skempi_koff,fft_3_normal_data
Adaboost,0.7123170186384418,3.169411647956674,1.7569546222686767,0.0117677211761474,-0.7450795196788539,explore_skempi_koff,fft_3_normal_data
GradientBoostingRegressor,0.2133806866700598,8.666207512088643,7.252898693084717,0.0066120147705078,0.0824339492966367,explore_skempi_koff,fft_3_normal_data
SVR,0.5173367772706221,5.317514553411159,0.0183990001678466,0.0108826637268066,0.4951670199354977,explore_skempi_koff,property_3_pca_data
KNN,0.7417392640061253,2.8452659277752708,0.0068394660949707,0.0121797084808349,0.1096695720765786,explore_skempi_koff,property_3_pca_data
DT,0.5443667057808821,5.0197250565893565,0.310926628112793,0.0053205013275146,0.4910575210198287,explore_skempi_koff,property_3_pca_data
bagging,0.5997523638460218,4.409539674852153,1.6571333408355713,0.0075520515441894,0.5696711890342377,explore_skempi_koff,property_3_pca_data
RF,0.5665912728090065,4.774876364892839,16.813251972198486,0.013978099822998,0.5255165105850678,explore_skempi_koff,property_3_pca_data
Adaboost,0.4975889780267457,5.535076623467679,0.585366153717041,0.0102002143859863,0.6560978380202149,explore_skempi_koff,property_3_pca_data
GradientBoostingRegressor,0.4499274940554122,6.060164557911027,3.2666933059692385,0.0056090831756591,0.5763031390840728,explore_skempi_koff,property_3_pca_data
SVR,0.3294472045436382,7.387499359297488,0.0165549278259277,0.0090334415435791,0.3314071483690097,explore_skempi_koff,property_0_kernel_pca_data
KNN,0.7802201966083504,2.4213203907939,0.0048404216766357,0.0096820831298828,-0.1179247022225316,explore_skempi_koff,property_0_kernel_pca_data
DT,0.2111927093271677,8.690312521162198,0.6283927917480469,0.0037860393524169,0.3868349332833747,explore_skempi_koff,property_0_kernel_pca_data
bagging,0.5139829822100956,5.354463409681293,3.10425009727478,0.0055699348449707,0.287007278997176,explore_skempi_koff,property_0_kernel_pca_data
RF,0.5653731628776855,4.788296316905811,31.20461893081665,0.0120656013488769,0.443166498394254,explore_skempi_koff,property_0_kernel_pca_data
Adaboost,0.1638940069174065,9.211403680747788,0.937335729598999,0.0078369617462158,0.0672150939950655,explore_skempi_koff,property_0_kernel_pca_data
GradientBoostingRegressor,0.4123427819396197,6.474236408116097,5.70194296836853,0.004119062423706,0.5466330071338281,explore_skempi_koff,property_0_kernel_pca_data
SVR,0.4525004252872431,6.0318185008138645,0.019390058517456,0.0121626853942871,0.4744133032226996,explore_skempi_koff,fft_0_normal_data
KNN,0.7413430631034024,2.849630884471972,0.0080181121826171,0.01353120803833,-0.426525200994203,explore_skempi_koff,fft_0_normal_data
DT,0.1383719422801865,9.492580998079069,0.5812962055206299,0.0062368869781494,0.0425799504859953,explore_skempi_koff,fft_0_normal_data
bagging,0.529702883655846,5.1812768050685065,3.024081659317017,0.0086004734039306,0.0875628731678666,explore_skempi_koff,fft_0_normal_data
RF,0.4583395526596472,5.967488667257457,30.78934988975525,0.0147605895996093,0.110877590773621,explore_skempi_koff,fft_0_normal_data
Adaboost,0.0335998801944174,10.646857807862746,1.6072448253631593,0.0114491939544677,0.332986233871769,explore_skempi_koff,fft_0_normal_data
GradientBoostingRegressor,0.3444274662056169,7.222461387373652,7.279163265228272,0.0065685749053955,0.4545602047064653,explore_skempi_koff,fft_0_normal_data
